VESSEL,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,FLAG,Unnamed: 7,OWNERSHIP,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,DESTINATION,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17
Symbio Two,9009190,Liquefied Gas Tanker,3494,2123,1990,Indonesia,,Sarioglu Denizcilik ve Turizm Limited Sirketi,Turkey,Symbio Petro Sejahtera PT,Symbio Petro Sejahtera PT,Indonesia,Chittagong,Bangladesh,2018-04-01 00:00:00,,
Ocean Jasper,7808346,General Cargo,1384,,1978,Unknown,Kiribati,Onurhan Denizcilik Ltd,Turkey,Onurhan Denizcilik Ltd,Ocean Jasper Shipping,Marshall Islands,Brest,France,2018-05-01 00:00:00,,
Symbio One,8818001,Liquefied Gas Tanker,3368,2195,1990,Indonesia,,Sarioglu Denizcilik ve Turizm Limited Sirketi,Turkey,Symbio Petro Sejahtera PT,Symbio Petro Sejahtera PT,Indonesia,Chittagong,Bangladesh,2018-05-01 00:00:00,,
Alfa Karadeniz,8422008,Tanker,4319,2620,1985,Turkey,,Alfa Tanker Tasimacilik,Turkey,Alfa Tanker Tasimacilik,Alfa Tanker Tasimacilik,Turkey,Alang,India,2018-06-01 00:00:00,,
Erke,7014581,Roro Cargo/Ferry,1456,,1972,Tanzania,,Sari Denizcilik Nakliyat,Turkey,Sari Denizcilik Nakliyat,Pastel Holdings Ltd,Liberia,Aliaga,Turkey,2018-06-01 00:00:00,,
Hekmeh,8901597,Bulk Carrier,9815,4869,1992,Vanuatu,,Orontes Ship Management Limtied,Turkey,Orontes Ship Management Inc,Saray Maritime Co,St Kitts & Nevis,Alang,India,2018-06-01 00:00:00,,
Sinan Naiboglu,7721976,General Cargo,972,,1979,Turkey,,Berem Denizcilik,Turkey,Albedo Denizcilik ve Nakliyat,Berem Denizcilik,Turkey,Aliaga,Turkey,2018-06-01 00:00:00,,
Florya-E,7729679,Tanker,676,498,1979,Turkey,,Alasonya Denizcilik Ticaret Limited Sirketi,Turkey,Alasonya Denizcilik Tic Ltd,Alasonya Denizcilik Tic Ltd,Turkey,Aliaga,Turkey,2018-08-01 00:00:00,,
Alfa Chem,8317980,Tanker,2690,1822,1984,Turkey,,Alfa Tanker Tasimacilik,Turkey,Alfa Tanker Tasimacilik,Alfa Tanker Tasimacilik,Turkey,Aliaga,Turkey,2018-09-01 00:00:00,,
Asstar Trabzon,7362093,Roro Cargo,2746,2755,1974,Moldova,,CLK Shipping SA,Turkey,CLK Shipping SA,CLK Shipping SA,Marshall Islands,Alang,India,2018-10-01 00:00:00,,
Ayder,7904920,General Cargo,1624,,1979,Turkey,Belize,Ozer Gida Sanayi Denizcilik ve Ticaret,Turkey,MNF-Kibris Denizcilik Nakliyat,Toprak Genco Shipping Co Ltd,Marshall Islands,Aliaga,Turkey,2018-10-01 00:00:00,,
Mehmet Akin,7407219,General Cargo,1562,,1976,Turkey,,Arel Denizcilik Ticaret,Turkey,Arel Denizcilik Ticaret,Arel Denizcilik Ticaret,Turkey,Aliaga,Turkey,2018-10-01 00:00:00,,
Sazan,8966224,General Cargo,629,,1951,Turkey,,Yucel Torlak ve Ortaklari,Turkey,Pirireis Denizcilik Gemi,Avinal,Turkey,Aliaga,Turkey,2018-10-01 00:00:00,,
Arel,7634197,General Cargo,1543,,1978,Turkey,,Arel Denizcilik Ticaret,Turkey,Arel Denizcilik Ticaret,Ada Denizcilik Fikri Akin,Turkey,Aliaga,Turkey,2018-11-01 00:00:00,,
Hatice Ana-A,7947063,General Cargo,871,,1976,Turkey,,Altintas Gemi Acenteligi,Turkey,Altintas Gemi Acenteligi,Altintas Gemi Acenteligi,Turkey,Aliaga,Turkey,2018-11-01 00:00:00,,
Jasmine 1,7030987,Roro Cargo,4977,,1971,Moldova,,Akdeniz Roro Deniz Tasimaciligi Turizm Sanayi ve Ticaret Limited Sirketi,Turkey,Akdeniz Roro Deniz Tasima,Maya RoRo SA,Marshall Islands,Aliaga,Turkey,2018-11-01 00:00:00,,
Akua-Dem 2,9069968,Fishing,874,,2003,Turkey,,Akua Group Su Urunleri AS,Turkey,Akua Dem Denizcilik Mah Turizm,Koc Finansal Kiralama AS,Turkey,Aliaga,Turkey,2018-12-01 00:00:00,,
Cornelius A,8912455,Container Ship,8908,,1991,Turkey,,Arkas Holding AS,Turkey,Arkas Denizcilik ve Nakliyat,Scorpius Shipping Ltd,Marshall Islands,Aliaga,Turkey,2018-12-01 00:00:00,,
Alyaska,8326072,Refrigerated Cargo,1688,,1983,Belize,,Elena Industrial & Commercial,Ukraine,Elena Industrial & Commercial,Elena Industrial & Commercial,Ukraine,Aliaga,Turkey,2018-02-01 00:00:00,,
Globus,6912231,General Cargo,1994,1132,1967,Tanzania,,Globus-RS Limited,Ukraine,Globus-RS Ltd,Globus-RS Ltd,Ukraine,Aliaga,Turkey,2018-02-01 00:00:00,,
Lanark,8517059,Tanker,10948,6200,1988,Panama,,Obis Ship Management LLC,Ukraine,Obis Ship Management LLC,Eaton Shiptrade Co,Marshall Islands,Alang,India,2018-02-01 00:00:00,,
Anastazia,8877239,General Cargo,783,,1978,Togo,,Gess & Company,Ukraine,Rossano Shipmanagement SA,Baladeur Services Ltd,Marshall Islands,Aliaga,Turkey,2018-04-01 00:00:00,,
Capricorn,8728098,General Cargo,2516,1064,1974,Comoros,,Dnteful Bucem Of Shipping,Ukraine,South River Shipping Co Ltd,Sea Breeze Shipping Ltd,St Vincent & The Grenadines,Aliaga,Turkey,2018-06-01 00:00:00,,
Goeast,7526924,Tanker,7886,4556,1977,Comoros,,Yuvas-Trans Limited,Ukraine,Uvas-Trans Ltd,Arida Trade LLP,United Kingdom,Aliaga,Turkey,2018-07-01 00:00:00,,
Frio Antarctic,8807466,Refrigerated Cargo,4988,3254,1988,Panama,,Yugreftransflot JSC-UKE,Ukraine,Alpha Reefer Transport GmbH,Anchor Navigation SA,Panama,Alang,India,2018-09-01 00:00:00,,
Al Abdali,9154543,Container Ship,48154,18978,1998,Liberia,,United Arab Shipping Co Dubai,United Arab Emirates,United Arab Shipping Co Dubai,United Arab Shipping Co Dubai,United Arab Emirates,Aliaga,Turkey,2017-12-01 00:00:00,,
Rise,9182655,Tanker,40516,13745,2000,St Kitts & Nevis,Comoros,Almassar Akhdahr International Trading FZE,United Arab Emirates,Rhine Shipping DMCC,Barford Industries Corp,Panama,Alang,India,2017-12-01 00:00:00,,
Skarpov,7411557,Gas Processing Ship,44190,20833,1979,St Kitts & Nevis,,African Gulf International Limited,United Arab Emirates,Elektrans Shipping Pvt Ltd,Riverstone Services Ltd,United Arab Emirates,Alang,India,2017-12-01 00:00:00,,
Aethon I,7821831,Livestock Carrier,6655,2611,1979,Comoros,Panama,Triple M Ship Management,United Arab Emirates,Universal Shipping & Logistics,Universal Shipping & Logistics,Djibouti,Alang,India,2018-01-01 00:00:00,,
Al Farahidi,9149756,Container Ship,48154,18796,1998,Liberia,,United Arab Shipping Co Dubai,United Arab Emirates,United Arab Shipping Co Dubai,United Arab Shipping Co Dubai,United Arab Emirates,Aliaga,Turkey,2018-01-01 00:00:00,,
Alexandra,7113179,Supply Ship (O.R.S.V.),718,667,1971,United Arab Emirates,Tanzania,Middle East Fuel Distribution Company L.L.C.,United Arab Emirates,Valencia Marine Shpg Services,Valencia Marine Shpg Services,United Arab Emirates,Alang,India,2018-01-01 00:00:00,,
Amba-I,9265641,Tanker,58136,16791,2003,Togo,St Kitts & Nevis,Atlas Marine Shipping LLC,United Arab Emirates,Green Ocean Ship Management,Gemini Marine No. 2 Ltd,St Kitts & Nevis,Alang,India,2018-01-01 00:00:00,,
Bahama,9105061,Tanker,26218,9453,1996,Palau,Panama,Royal Oyster General Trading,United Arab Emirates,Octavia Shipping Co SA,Octavia Shipping Co SA,Panama,Gadani,Pakistan,2018-01-01 00:00:00,,
Elham,8019980,Tug/Supply Ship (O.R.S.V.),1124,1332,1982,Comoros,St Vincent & The Grenadines,Midgulf Offshore Ship,United Arab Emirates,Sea & Vessel Offshore Marine,Elham Sea Offshore & Marine,St Vincent & The Grenadines,Alang,India,2018-01-01 00:00:00,,
Harmony Supplier,8023826,Tug/Supply Ship (O.R.S.V.),745,659,1981,Togo,St Vincent & The Grenadines,Armina Shipping DMCC,United Arab Emirates,Armina Shipping DMCC,Sea Going Marine Inc,Liberia,Alang,India,2018-01-01 00:00:00,,
Harmony Supporter,8023838,Tug/Supply Ship (O.R.S.V.),737,773,1981,St Vincent & The Grenadines,,Armina Shipping DMCC,United Arab Emirates,Armina Shipping DMCC,Global Offshore Marine Inc-LIB,Liberia,Alang,India,2018-01-01 00:00:00,,
Jamal,8203206,Tug/Supply Ship (O.R.S.V.),1000,,1983,Turkmenistan,,GAC Marine LLC,United Arab Emirates,GAC Marine LLC,International World Shipping,Panama,Baku,Azerbaijan,2018-01-01 00:00:00,,
Marsea 5,8318972,Maintenance Ship,1356,1210,1984,Togo,,Sealantic Co FZC,United Arab Emirates,Sealantic Co FZC,Sealantic Co FZC,United Arab Emirates,Alang,India,2018-01-01 00:00:00,,
Omega 1,8618920,Tanker,27793,9550,1990,Palau,Liberia,FAL Group,United Arab Emirates,Venous Ships Mgmt & Ops LLC,Sea Wave Shipping & Trading,Liberia,Alang,India,2018-01-01 00:00:00,,
The Providence,7621645,Diving Maintenance Support,4230,3795,1977,Bahamas,,Dulam International Ltd,United Arab Emirates,Workships Contractors BV,Dulam International Ltd,United Arab Emirates,Alang,India,2018-01-01 00:00:00,,
Thunder River,8216447,Mother Ship,1095,833,1983,Togo,,International Marine & Energy JLT,United Arab Emirates,Armina Shipping DMCC,Harmony Seas Inc,Liberia,Alang,India,2018-01-01 00:00:00,,
Victor,9015333,Tanker,25877,8230,1992,Palau,Panama,Royal Oyster General Trading,United Arab Emirates,Oyster Cargo & Shipping LLC,Yoshi Shipping Co Ltd,Seychelles,Alang,India,2018-01-01 00:00:00,,
Fattah,7128863,Tug/Supply Ship (O.R.S.V.),591,825,1972,Comoros,Tanzania,Seaport International Shipping Company LLC (SIS),United Arab Emirates,Tag Marine Line Inc,Tag Marine Line Inc,St Kitts & Nevis,Alang,India,2018-02-01 00:00:00,,
Gulf Storm,7522095,Tug/Supply Ship (O.R.S.V.),823,968,1976,Belize,,Bahman and Brothers FZ-LLC,United Arab Emirates,Momentum Marine Services LLC,Bahman & Brothers FZ LLC,United Arab Emirates,Alang,India,2018-02-01 00:00:00,,
Gulfdrill 9,8763244,Supply Ship (O.R.S.V.),4170,2726,1981,Panama,,Momentum Engineering LLC,United Arab Emirates,Momentum Engineering LLC,Gulfdrill Ltd,Panama,Chittagong,Bangladesh,2018-02-01 00:00:00,,
Hercules,7409384,Tug/Supply Ship (O.R.S.V.),957,968,1975,Tanzania,Unknown,Seaport International Shipping,United Arab Emirates,Seaport International Shipping,Seaport Intl Shipping Co Ltd,"Virgin Islands, British",Alang,India,2018-02-01 00:00:00,,
Maandeeq,6602082,Patrol Vessel,787,792,1965,Unknown,,Logistic Solution FZE,United Arab Emirates,Infinity Services FZE,Danat Al Emarat Commercial,United Arab Emirates,Alang,India,2018-02-01 00:00:00,,
Pearl,8416334,Liquefied Gas Tanker,10105,6550,1985,Palau,Panama,Caspian Petro Chemical FZE,United Arab Emirates,Marine Shipping Line FZE,Caspian Petroline DMCC,United Arab Emirates,Alang,India,2018-02-01 00:00:00,,
Rising Phoenix,8607828,Tanker,23930,9545,1987,Panama,,Ocean Petroleum FZCO,United Arab Emirates,Ocean Petroleum FZCO,Rising Phoenix Inc,St Kitts & Nevis,Alang,India,2018-02-01 00:00:00,,
Sabya,9154529,Container Ship,48154,18974,1998,Liberia,,United Arab Shipping Co Dubai,United Arab Emirates,United Arab Shipping Co Dubai,United Arab Shipping Co Dubai,United Arab Emirates,Unknown,China,2018-02-01 00:00:00,,
Sis Pioneer,8107165,Tug/Supply Ship (O.R.S.V.),1345,1541,1982,Unknown,Panama,Seaport International Shipping,United Arab Emirates,Troms Offshore AS,Seaport International Shipping,United Arab Emirates,Alang,India,2018-02-01 00:00:00,,
Tamara,7001364,General Cargo,1371,763,1970,Moldova,,Island Flag Shipping LLC,United Arab Emirates,Island Flag Shipping LLC,Island Flag Shipping LLC,United Arab Emirates,Alang,India,2018-02-01 00:00:00,,
Yarabah,8023802,Tug/Supply Ship (O.R.S.V.),789,822,1981,Comoros,,RTSS Maritime Services LLC,United Arab Emirates,RTSS Maritime Services LLC,RTSS Maritime Services LLC,United Arab Emirates,Mumbai,India,2018-02-01 00:00:00,,
Bengal,8510362,Container Ship,10676,4895,1985,Palau,Panama,Transworld Group,United Arab Emirates,Orient Express Lines Inc,Liberty Navigation S Pte Ltd,Singapore,Chittagong,Bangladesh,2018-03-01 00:00:00,,
Marina Star,7123851,Tanker,1261,821,1971,Panama,,Al Rafedain Marine Services LLC,United Arab Emirates,Green Land Corp,Green Land Corp,Panama,Alang,India,2018-03-01 00:00:00,,
S. Vadibel,8307753,Bulk Carrier,24111,7618,1984,Palau,Panama,Combined Mining & Shipping LLC,United Arab Emirates,Combined Mining & Shipping FZE,Combined Mining & Shipping FZE,United Arab Emirates,Gadani,Pakistan,2018-03-01 00:00:00,,
Saigon,8130083,Tanker,13539,6159,1982,Panama,,Bakhit Group,United Arab Emirates,Hanan Shipping LLC,Falcon Shipping & Trading SA,St Kitts & Nevis,Alang,India,2018-03-01 00:00:00,,
Sanad I,7724538,Roro Cargo,10165,4405,1979,Tanzania,Jordan,Bin Nawi Group,United Arab Emirates,Bin Nawi Marine Services LLC,Bin Nawi Marine Services LLC,United Arab Emirates,Gadani,Pakistan,2018-03-01 00:00:00,,
Sea Lord,8601587,Tug/Supply Ship (O.R.S.V.),1352,1503,1987,Liberia,,Seaport International Shipping,United Arab Emirates,Seaport International Shipping,Seawise Maritime Corp,Panama,Alang,India,2018-03-01 00:00:00,,
Sis Seeker,7420546,Offshore Well-Stimulation Vssl,1378,1298,1975,Togo,Unknown,Seaport International Shipping,United Arab Emirates,Troms Offshore AS,Seaport International Shipping,United Arab Emirates,Gadani,Pakistan,2018-03-01 00:00:00,,
Soha Folk,8003175,Tug/Supply Ship (O.R.S.V.),764,486,1980,United Arab Emirates,,Folk Shipping LLC,United Arab Emirates,Folk Shipping LLC,Folk Shipping LLC,United Arab Emirates,Alang,India,2018-03-01 00:00:00,,
Sumerian,8021098,Tanker,1144,781,1981,Panama,,Pacific Light Operation and Ship Management LLC,United Arab Emirates,Meramar Shipping Trading Co,Sama Marine Shipping Inc,Panama,Alang,India,2018-03-01 00:00:00,,
Alfa Iii,8623729,Tanker,657,575,1986,Panama,,Manaman Maritime Shipping International Incorporated,United Arab Emirates,National Ajman Petroleum Co,Manaman Maritime Shipping,Panama,Alang,India,2018-04-01 00:00:00,,
Damas,8807363,General Cargo,2854,1733,1990,Tanzania,,Island Flag Shipping LLC,United Arab Emirates,Island Flag Shipping LLC,Orient Shipping Lines Ltd,St Kitts & Nevis,Alang,India,2018-04-01 00:00:00,,
Marzamemi,7635309,Tug/Supply Ship (O.R.S.V.),944,,1978,Panama,,Jawar Al Khaleej Shipping LLC,United Arab Emirates,Jawar Al Khaleej Shipping LLC,Jawar Al Khaleej Shipping LLC,United Arab Emirates,Gadani,Pakistan,2018-04-01 00:00:00,,
Pontica,8114041,General Cargo,10322,4510,1983,St Vincent & The Grenadines,,Brook Ocean Shipping LLC,United Arab Emirates,Brook Ocean Shipping LLC,Brave Shipping Co Inc,Panama,Alang,India,2018-04-01 00:00:00,,
Sea Queen,8400995,Tanker,4066,2505,1984,Tanzania,,National Ajman Petroleum Co,United Arab Emirates,Standard Maritime Shpg Service,Falcon Maritime Shipping Intl,Panama,Alang,India,2018-04-01 00:00:00,,
Durban Queen,8351510,Tanker,1025,902,1983,Panama,,Prime Tankers LLC,United Arab Emirates,Prime Tankers LLC,International Ocean Shipping,Panama,Alang,India,2018-05-01 00:00:00,,
Mada,8913564,Tanker,28223,8760,1991,Palau,Panama,Lissome Marine Services LLC ,United Arab Emirates,Astor International Ship LLC,Agile Maritime Services Corp,Panama,Gadani,Pakistan,2018-05-01 00:00:00,,
Manta Iii,8418631,Tug/Supply Ship (O.R.S.V.),2723,2779,1992,Tuvalu,Panama,Synergy Subsea Engineering LLC,United Arab Emirates,Synergy Subsea Engineering LLC,Gulf Energy Pioneers GEPCO Inc,Panama,Alang,India,2018-05-01 00:00:00,,
Norma 1,8330073,Crane Ship,2371,,1969,Unknown,,Jawar Al Khaleej Shipping LLC,United Arab Emirates,Jawar Al Khaleej Shipping LLC,Jawar Al Khaleej Shipping LLC,United Arab Emirates,Gadani,Pakistan,2018-05-01 00:00:00,,
Sea Crown 2,8111984,Tug/Supply Ship (O.R.S.V.),1310,1165,1983,Tanzania,,Alhamadani SMT,United Arab Emirates,Alhamadani SMT,Alhamadani SMT,United Arab Emirates,Alang,India,2018-05-01 00:00:00,,
Tiba,7403017,Tug/Supply Ship (O.R.S.V.),1338,1172,1975,Palau,United Arab Emirates,Folk Shipping LLC,United Arab Emirates,Folk Shipping LLC,Folk Shipping LLC,United Arab Emirates,Alang,India,2018-05-01 00:00:00,,
Al Marwa,7330894,Tanker,652,632,1973,Comoros,Tanzania,Trust Shipping & Trading Limited,United Arab Emirates,Trust Shipping & Trading Ltd,Trust Shipping & Trading Ltd,United Arab Emirates,Alang,India,2018-06-01 00:00:00,,
Ion,9166572,Tanker,60504,17710,1999,Comoros,Panama,Harrington Petroleum DMCC,United Arab Emirates,Harrington Petroleum DMCC,Sage Pioneer Maritime Corp SA,Panama,Alang,India,2018-06-01 00:00:00,,
D Star,8912352,Supply Ship (O.R.S.V.),2637,1917,1991,Liberia,,Seaport International Shipping,United Arab Emirates,Seaport International Shipping,SIS Offshore Inc,Liberia,Alang,India,2018-08-01 00:00:00,,
Feru,8410407,Tanker,4274,2435,1984,Panama,,Royal Oyster General Trading,United Arab Emirates,Shan Ship Management Pvt Ltd,Snow Whyte Energy Ltd,Nigeria,Alang,India,2018-08-01 00:00:00,,
Mermaid,8208799,Supply Ship (O.R.S.V.),846,,1984,Sierra Leone,Panama,Ahmed Shipping Agencies Co LLC,United Arab Emirates,Ahmed Shipping Agencies Co LLC,Ahmed Ali Khalifa Shipping-LIB,Liberia,Gadani,Pakistan,2018-08-01 00:00:00,,
Al Jawzaa,8517619,Tanker,3219,2841,1986,Tanzania,,Gulf Energy Ltd,United Arab Emirates,GEL Timeline Marine Inc,GEL Timeline Marine Inc,United Arab Emirates,Gadani,Pakistan,2018-10-01 00:00:00,,
Ibba,7041156,Tug/Supply Ship (O.R.S.V.),635,636,1971,Equatorial Guinea,United Arab Emirates,Link Energy Establishment,United Arab Emirates,AH International Shpg Agent,Link Energy Est,United Arab Emirates,Alang,India,2018-10-01 00:00:00,,
Oel Lanka,9134660,Container Ship,16801,7773,1997,Panama,,Transworld Group,United Arab Emirates,Orient Express Lines Inc,Orient Express Lines Singapore,Singapore,Chittagong,Bangladesh,2018-10-01 00:00:00,,
Samriyah,7911777,Supply Ship (O.R.S.V.),808,785,1983,Unknown,,Midgulf Offshore Ship Chartering L.L.C.,United Arab Emirates,Midgulf Offshore Ship,MGM Offshore Ltd,St Vincent & The Grenadines,Alang,India,2018-10-01 00:00:00,,
Dolphin Princess Iii,8208373,Tug/Supply Ship (O.R.S.V.),1533,1491,1982,Samoa,St Kitts & Nevis,Industrial Tools International,United Arab Emirates,Industrial Tools International,Industrial Tools International,United Arab Emirates,Alang,India,2018-11-01 00:00:00,,
Prem,9105097,Tanker,26218,9596,1996,Palau,Panama,Royal Oyster General Trading,United Arab Emirates,Dominga Shipping Co Ltd,Dominga Shipping Co Ltd,Seychelles,Alang,India,2018-11-01 00:00:00,,
Shaheen Ii,7928861,General Cargo,1655,877,1980,Tanzania,,Sea Jewel Commercial Brokers,United Arab Emirates,Sea Jewel Commercial Brokers,Najam Almataf Co,Iraq,Alang,India,2018-11-01 00:00:00,,
Alan,8319885,Supply Ship (O.R.S.V.),1133,1204,1984,St Kitts & Nevis,,Team Shipping Co LLC,United Arab Emirates,Team Shipping Co LLC,Team Shipping Co LLC,United Arab Emirates,Gadani,Pakistan,2018-12-01 00:00:00,,
Forte 1,8500214,Tug/Supply/Stand-By Safety,1495,1596,1984,Panama,,Inter Seas Shipping LLC,United Arab Emirates,Inter Seas Shipping LLC,Inter Seas Shipping LLC,United Arab Emirates,Alang,India,2018-12-01 00:00:00,,
Karon 1,8754786,"Platform, Jack-Up (Self-Elev.)",9030,11442,1985,Panama,,Delta Al Muhitat Shipping LLC,United Arab Emirates,Delta Al Muhitat Shipping LLC,Karon Shipping & Trading Co,United Arab Emirates,Gadani,Pakistan,2018-12-01 00:00:00,,
Nugget,8750936,"Platform, Jack-Up (Self-Elev.)",5963,7050,1976,Palau,United States Of America,RV International DMCC,United Arab Emirates,PEMEX Logistica,Diamond Offshore Trinidad,Trinidad & Tobago,Alang,India,2018-12-01 00:00:00,,
Paul,9135925,Container Ship,15929,7393,1996,Palau,India,Abrao Shipping Services LLC,United Arab Emirates,Quadrant Maritime Pvt Ltd,Abrao Shipping Lines Pvt Ltd,India,Alang,India,2018-12-01 00:00:00,,
Rockwater 1,8211746,Unknown,4905,,1983,Bahamas,,Dales Marine Services Ltd,United Kingdom,Dales Marine Services Ltd,Dales Marine Services Ltd,United Kingdom,Leith,United Kingdom,2018-02-01 00:00:00,,
Atlantic Trader,8900969,General Cargo,3936,2455,1991,Belize,,Berner ALP LP,United Kingdom,Coralot Consulting Ltd,Berner Alp LP,United Kingdom,Unknown,Curacao,2018-03-01 00:00:00,,
Fs Aquarius,9008782,Tug/Supply Ship (O.R.S.V.),2650,,1991,United Kingdom,,Fletcher Shipping Ltd,United Kingdom,Fletcher Shipping Ltd,FS Shipping Ltd,United Kingdom,Unknown,United Kingdom,2018-03-01 00:00:00,,
Fs Pegasus,9133111,Supply Ship (O.R.S.V.),3041,,1996,United Kingdom,,Fletcher Shipping Ltd,United Kingdom,Fletcher Shipping Ltd,FS Shipping Ltd,United Kingdom,Unknown,United Kingdom,2018-03-01 00:00:00,,
Fs Pisces,9031076,Supply Ship (O.R.S.V.),2610,,1992,United Kingdom,,Fletcher Shipping Ltd,United Kingdom,Fletcher Shipping Ltd,FS Shipping Ltd,United Kingdom,Unknown,United Kingdom,2018-03-01 00:00:00,,
Seven Osprey,8213392,Diving Support Ship,6254,5240,1984,Liberia,,Subsea 7 Inc,United Kingdom,Subsea 7 Int'l Contracting Ltd,Subsea 7 Offshore Resources UK,United Kingdom,Aliaga,Turkey,2018-03-01 00:00:00,,
Paragon L1111,8752855,"Platform, Jack-Up (Self-Elev.)",6050,7600,1982,Togo,,Paragon Offshore,United Kingdom,Unknown,Unknown,Unknown,Gadani,Pakistan,2018-04-01 00:00:00,,
Putford Rover,8021751,Tug/Supply Ship (O.R.S.V.),1294,,1982,United Kingdom,,Boston Putford Offshore Safety,United Kingdom,Boston Putford Offshore Safety,Boston Putford Offshore Safety,United Kingdom,Grenaa,Denmark,2018-04-01 00:00:00,,
Seven Condor,8111879,Pipelayer & Cable-Layer,8506,2950,1982,Liberia,,Subsea 7 Inc,United Kingdom,Subsea 7 Int'l Contracting Ltd,Subsea 7 Offshore Resources UK,United Kingdom,Aliaga,Turkey,2018-04-01 00:00:00,,
Surplus Ocean 1,9073165,General Cargo,7828,4112,1994,Togo,Panama,Surplus Ocean Company Limited,United Kingdom,Hong Kong Seastar Shipping Ltd,Surplus Ocean Co Ltd,United Kingdom,Chittagong,Bangladesh,2018-05-01 00:00:00,,
Arco Adur,8700814,Dredger/Sand Carrier,3498,2517,1988,United Kingdom,,Hanson Aggregates Marine Ltd,United Kingdom,Hanson Aggregates Marine Ltd,Hanson Aggregates Marine Ltd,United Kingdom,Ghent ,Belgium,2018-06-01 00:00:00,,
Kommandor 3000,8207836,Pipelayer,7731,,1984,Bahamas,,Subsea 7 Inc,United Kingdom,Subsea 7 Int'l Contracting Ltd,Subsea 7 Cayman Vessel Co Ltd,Cayman Islands,Aliaga,Turkey,2018-06-01 00:00:00,,
Nsc 75,8765008,"Platform, Semi-Submersible",14060,13706,2000,Togo,,ENSCO Plc,United Kingdom,ENSCO Offshore Co,ENSCO Deepwater LLC,United States Of America,Aliaga,Turkey,2018-08-01 00:00:00,,
Nsc60,8764195,"Platform, Semi-Submersible",14559,,2000,Moldova,Marshall Islands,ENSCO Plc,United Kingdom,ENSCO International Inc,ENSCO Intercontinental GmbH,Switzerland,Aliaga,Turkey,2018-08-01 00:00:00,,
Putford Achilles,7330404,Supply Ship (O.R.S.V.),1179,,1973,United Kingdom,,Boston Putford Offshore Safety,United Kingdom,Boston Putford Offshore Safety,Boston Putford Offshore Safety,United Kingdom,Unknown,Denmark,2018-09-01 00:00:00,,
Smile 5,8752960,"Platform, Semi-Submersible",14883,12854,1982,Comoros,Liberia,ENSCO Plc,United Kingdom,Pride International Inc,ENSCO Global Offshore Drilling,British Virgin Islands,Alang,India,2018-09-01 00:00:00,,
Island Chief,8810449,Container Ship,10352,5889,1990,"Hong Kong, China",,Swire & Sons Ltd,United Kingdom,China Navigation Co Pte Ltd,China Navigation Co Pte Ltd,Singapore,Alang,India,2018-10-01 00:00:00,,
James Newman,5411905,Roro Cargo/Ferry,1194,,1963,United Kingdom,,United Kingdom Govt,United Kingdom,Briggs Marine Contractors Ltd,London River Services Ltd,United Kingdom,Le Havre,France,2018-10-01 00:00:00,,
John Burns,5416010,Roro Cargo/Ferry,1194,,1963,United Kingdom,,United Kingdom Govt,United Kingdom,Briggs Marine Contractors Ltd,Transport for London,United Kingdom,Le Havre,France,2018-10-01 00:00:00,,
Rock,8211758,Diving Maintenance Support,5991,5229,1984,Palau,Bahamas,Subsea 7 Inc,United Kingdom,Subsea 7 Int'l Contracting Ltd,Subsea 7 BV,Netherlands,Alang,India,2018-11-01 00:00:00,,
Mewah 1,9064009,Container Ship,9602,5247,1993,Malaysia,Palau,Somap UK Ltd,United Kingdom,Somap International Pte Ltd,Somap International Pte Ltd,Singapore,Chittagong,Bangladesh,2018-12-01 00:00:00,,
Putford Shore,6712514,Supply Ship (O.R.S.V.),638,,1967,United Kingdom,,Boston Putford Offshore Safety,United Kingdom,Boston Putford Offshore Safety,Boston Putford Offshore Safety,United Kingdom,Unknown,Denmark,2018-12-01 00:00:00,,
S Kyriakoula,9265720,Tanker,40680,13795,2003,Palau,Liberia,Diamantis Lemos Limited,United Kingdom,Penfield Marine LLC,Agia Kyriaki Investments ENE,Greece,Chittagong,Bangladesh,2018-12-01 00:00:00,,
Astal,7532741,Tug,1855,,1977,Niue,United States Of America,International Shipholding Corp,United States Of America,US United Ocean Services LLC,US United Ocean Services LLC,United States Of America,Gadani,Pakistan,2018-01-01 00:00:00,,
Lorida,8637043,General Cargo Barge,16728,,1977,Niue,United States Of America,International Shipholding Corp,United States Of America,US United Ocean Services LLC,US United Ocean Services LLC,United States Of America,Gadani,Pakistan,2018-01-01 00:00:00,,
Osam Condor,8304335,Supply Ship (O.R.S.V.),960,930,1983,Panama,,Seabulk International Inc,United States Of America,Selat Marine Services Co Ltd,Sierra Offshore Marine Inc,Panama,Alang,India,2018-01-01 00:00:00,,
Sedco Express,8764901,"Platform, Semi-Submersible",24175,,2000,Liberia,,Transocean Inc,United States Of America,Transocean Inc,Transocean Offshore Gulf,"Virgin Islands, British",Aliaga,Turkey,2018-01-01 00:00:00,,
Western Patriot,9050448,Research,3586,,1993,Panama,,WesternGeco LLC,United States Of America,WesternGeco Fleet Management,GECOSHIP,Norway,Grenaa,Denmark,2018-01-01 00:00:00,,
